,CMTE_ID,CMTE_PTY_AFFILIATION
18767,C00495895,REP
18768,C00495937,REP
18769,C00495945,REP
18770,C00495952,DEM
18771,C00495960,REP
18772,C00495978,DEM
18773,C00495986,REP
18774,C00496026,DEM
18775,C00496034,REP
18776,C00496042,REP
18777,C00496067,REP
18778,C00496075,REP
18779,C00496091,DEM
18780,C00496125,DEM
18781,C00496141,DEM
18782,C00496158,DEM
18783,C00496166,DEM
18784,C00496190,DEM
18785,C00496208,DEM
18786,C00496216,DEM
18787,C00496265,REP
18788,C00496273,DEM
18789,C00496281,REP
18790,C00496299,DEM
18791,C00496315,DEM
18792,C00496356,REP
18793,C00496364,DEM
18794,C00496380,REP
18795,C00496398,REP
18796,C00496430,REP
18797,C00496471,DEM
18798,C00496489,REP
18799,C00496497,REP
18800,C00496521,DEM
18801,C00496554,REP
18802,C00496570,DEM
18803,C00496612,REP
18804,C00496646,REP
18805,C00496695,REP
18806,C00496703,REP
18807,C00496711,DEM
18808,C00496760,REP
18809,C00496778,DEM
18810,C00496802,REP
18811,C00496810,DEM
18812,C00496828,DEM
18813,C00496851,REP
18814,C00496869,REP
18815,C00496877,REP
18816,C00496901,REP
18817,C00496943,REP
18818,C00496950,DEM
18819,C00496968,REP
18820,C00497016,REP
18821,C00497024,DEM
18822,C00497040,REP
18823,C00497057,REP
18824,C00497065,DEM
18825,C00497099,REP
18826,C00497107,REP
18827,C00497115,REP
18828,C00497164,REP
18829,C00497172,REP
18830,C00497180,REP
18831,C00497198,DEM
18832,C00497214,DEM
18833,C00497222,DEM
18834,C00497230,DEM
18835,C00497255,REP
18836,C00497271,DEM
18837,C00497289,DEM
18838,C00497321,DEM
18839,C00497339,DEM
18840,C00497396,DEM
18841,C00497404,DEM
18842,C00497479,DEM
18843,C00497503,DEM
18844,C00497511,REP
18845,C00497537,DEM
18846,C00497552,REP
18847,C00497628,REP
18848,C00497644,DEM
18849,C00497651,DEM
18850,C00497693,DEM
18851,C00497735,DEM
18852,C00497743,REP
18853,C00497750,DEM
18854,C00497768,REP
18855,C00497776,DEM
18856,C00497784,REP
18857,C00497800,DEM
18858,C00497818,REP
18859,C00497826,REP
18860,C00497859,DEM
18861,C00497867,REP
18862,C00497875,DEM
18863,C00497883,REP
18864,C00497891,DEM
18865,C00497909,DEM
18866,C00497925,REP
18867,C00497933,DEM
18868,C00497974,REP
18869,C00497990,REP
18870,C00498048,DEM
18871,C00498055,DEM
18872,C00498063,REP
18873,C00498089,REP
18874,C00498121,REP
18875,C00498139,DEM
18876,C00498162,REP
18877,C00498170,REP
18878,C00498188,REP
18879,C00498196,REP
18880,C00498204,REP
18881,C00498212,DEM
18882,C00498220,REP
18883,C00498238,DEM
18884,C00498246,REP
18885,C00498295,REP
18886,C00498303,REP
18887,C00498311,REP
18888,C00498337,DEM
18889,C00498345,REP
18890,C00498378,DEM
18891,C00498402,REP
18892,C00498410,DEM
18893,C00498444,REP
18894,C00498451,REP
18895,C00498469,DEM
18896,C00498493,REP
18897,C00498501,DEM
18898,C00498568,DEM
18899,C00498600,DEM
18900,C00498634,DEM
18901,C00498659,DEM
18902,C00498667,DEM
18903,C00498675,DEM
18904,C00498683,REP
18905,C00498758,DEM
18906,C00498774,REP
18907,C00498840,REP
18908,C00498857,DEM
18909,C00498873,DEM
18910,C00498881,REP
18911,C00498899,REP
18912,C00498907,REP
18913,C00498915,DEM
18914,C00498923,DEM
18915,C00498964,REP
18916,C00498972,DEM
18917,C00498980,DEM
18918,C00499012,REP
18919,C00499046,DEM
18920,C00499061,REP
18921,C00499079,REP
18922,C00499087,REP
18923,C00499103,DEM
18924,C00499111,REP
18925,C00499129,REP
18926,C00499137,DEM
18927,C00499145,DEM
18928,C00499152,DEM
18929,C00499160,REP
18930,C00499178,REP
18931,C00499194,DEM
18932,C00499236,REP
18933,C00499244,REP
18934,C00499277,DEM
18935,C00499285,REP
18936,C00499319,DEM
18937,C00499350,REP
18938,C00499368,DEM
18939,C00499392,REP
18940,C00499426,DEM
18941,C00499459,REP
18942,C00499467,DEM
18943,C00499483,REP
18944,C00499491,DEM
18945,C00499509,DEM
18946,C00499517,REP
18947,C00499541,REP
18948,C00499558,DEM
18949,C00499566,REP
18950,C00499574,REP
18951,C00499582,REP
18952,C00499590,REP
18953,C00499608,REP
18954,C00499640,REP
18955,C00499707,REP
18956,C00499715,REP
18957,C00499749,REP
18958,C00499756,DEM
18959,C00499764,REP
18960,C00499772,REP
18961,C00499806,DEM
18962,C00499814,DEM
18963,C00499822,DEM
18964,C00499848,DEM
18965,C00499897,DEM
18966,C00499905,REP
18967,C00499947,DEM
18968,C00499954,REP
18969,C00499962,DEM
18970,C00499988,REP
18971,C00500041,REP
18972,C00500058,DEM
18973,C00500066,REP
18974,C00500074,REP
18975,C00500108,DEM
18976,C00500116,REP
18977,C00500140,DEM
18978,C00500157,REP
18979,C00500165,REP
18980,C00500173,REP
18981,C00500181,DEM
18982,C00500199,DEM
18983,C00500207,REP
18984,C00500272,REP
18985,C00500280,DEM
18986,C00500330,DEM
18987,C00500397,REP
18988,C00500405,DEM
18989,C00500421,DEM
18990,C00500439,DEM
18991,C00500462,DEM
18992,C00500470,DEM
18993,C00500488,DEM
18994,C00500496,REP
18995,C00500504,DEM
18996,C00500538,DEM
18997,C00500553,REP
18998,C00500587,REP
18999,C00500595,REP
19000,C00500611,REP
19001,C00500629,REP
19002,C00500652,REP
19003,C00500660,REP
19004,C00500678,DEM
19005,C00500686,REP
19006,C00500694,DEM
19007,C00500710,REP
19008,C00500728,REP
19009,C00500819,REP
19010,C00500827,DEM
19011,C00500835,REP
19012,C00500843,DEM
19013,C00500892,REP
19014,C00500900,REP
19015,C00500918,REP
19016,C00500926,REP
19017,C00500942,REP
19018,C00500959,REP
19019,C00500967,DEM
19020,C00500991,DEM
19021,C00501031,REP
19022,C00501049,REP
19023,C00501056,DEM
19024,C00501064,REP
19025,C00501072,REP
19026,C00501080,DEM
19027,C00501122,DEM
19028,C00501155,REP
19029,C00501189,REP
19030,C00501197,DEM
19031,C00501205,REP
19032,C00501213,REP
19033,C00501221,DEM
19034,C00501239,DEM
19035,C00501254,DEM
19036,C00501296,REP
19037,C00501338,REP
19038,C00501361,REP
19039,C00501395,DEM
19040,C00501403,REP
19041,C00501411,DEM
19042,C00501445,REP
19043,C00501452,REP
19044,C00501536,REP
19045,C00501551,REP
19046,C00501569,REP
19047,C00501601,REP
19048,C00501635,REP
19049,C00501643,REP
19050,C00501692,DEM
19051,C00501700,DEM
19052,C00501726,DEM
19053,C00501734,DEM
19054,C00501817,DEM
19055,C00501833,DEM
19056,C00501841,REP
19057,C00501890,DEM
19058,C00501908,DEM
19059,C00501916,DEM
19060,C00501924,DEM
19061,C00501957,REP
19062,C00501965,DEM
19063,C00501973,REP
19064,C00501981,DEM
19065,C00502005,REP
19066,C00502039,REP
19067,C00502047,DEM
19068,C00502070,REP
19069,C00502088,DEM
19070,C00502104,DEM
19071,C00502138,DEM
19072,C00502146,DEM
19073,C00502161,DEM
19074,C00502179,DEM
19075,C00502203,DEM
19076,C00502229,REP
19077,C00502237,DEM
19078,C00502245,DEM
19079,C00502294,DEM
19080,C00502302,REP
19081,C00502310,REP
19082,C00502328,REP
19083,C00502336,REP
19084,C00502393,REP
19085,C00502435,REP
19086,C00502443,DEM
19087,C00502484,REP
19088,C00502500,REP
19089,C00502534,DEM
19090,C00502542,DEM
19091,C00502567,DEM
19092,C00502575,DEM
19093,C00502583,REP
19094,C00502609,REP
19095,C00502617,DEM
19096,C00502666,REP
19097,C00502674,DEM
19098,C00502682,REP
19099,C00502716,DEM
19100,C00502732,DEM
19101,C00502773,DEM
19102,C00502781,REP
19103,C00502823,REP
19104,C00502831,REP
19105,C00502864,REP
19106,C00502872,REP
19107,C00502898,REP
19108,C00502922,REP
19109,C00502930,DEM
19110,C00502989,DEM
19111,C00502997,DEM
19112,C00503011,REP
19113,C00503045,REP
19114,C00503052,DEM
19115,C00503094,REP
19116,C00503102,REP
19117,C00503110,DEM
19118,C00503128,DEM
19119,C00503169,DEM
19120,C00503177,REP
19121,C00503185,DEM
19122,C00503219,REP
19123,C00503227,REP
19124,C00503243,DEM
19125,C00503276,REP
19126,C00503284,DEM
19127,C00503292,REP
19128,C00503334,REP
19129,C00503342,REP
19130,C00503359,REP
19131,C00503383,REP
19132,C00503391,REP
19133,C00503409,REP
19134,C00503433,REP
19135,C00503466,REP
19136,C00503474,REP
19137,C00503482,DEM
19138,C00503490,DEM
19139,C00503508,DEM
19140,C00503516,DEM
19141,C00503524,DEM
19142,C00503565,REP
19143,C00503599,DEM
19144,C00503607,REP
19145,C00503615,REP
19146,C00503623,REP
19147,C00503631,REP
19148,C00503649,DEM
19149,C00503664,REP
19150,C00503672,DEM
19151,C00503698,REP
19152,C00503706,REP
19153,C00503714,REP
19154,C00503722,REP
19155,C00503730,DEM
19156,C00503748,REP
19157,C00503755,REP
19158,C00503797,REP
19159,C00503854,DEM
19160,C00503862,DEM
19161,C00503896,DEM
19162,C00503920,DEM
19163,C00503938,REP
19164,C00503946,REP
19165,C00503953,DEM
19166,C00503961,REP
19167,C00503995,DEM
19168,C00504001,DEM
19169,C00504019,REP
19170,C00504027,REP
19171,C00504035,REP
19172,C00504068,DEM
19173,C00504076,DEM
19174,C00504092,DEM
19175,C00504100,REP
19176,C00504118,REP
19177,C00504134,DEM
19178,C00504159,REP
19179,C00504175,REP
19180,C00504183,DEM
19181,C00504217,REP
19182,C00504225,DEM
19183,C00504258,DEM
19184,C00504266,REP
19185,C00504282,REP
19186,C00504290,DEM
19187,C00504324,DEM
19188,C00504332,REP
19189,C00504340,REP
19190,C00504357,REP
19191,C00504381,REP
19192,C00504399,DEM
19193,C00504415,DEM
19194,C00504423,REP
19195,C00504431,REP
19196,C00504472,DEM
19197,C00504480,DEM
19198,C00504498,DEM
19199,C00504522,REP
19200,C00504548,REP
19201,C00504597,DEM
19202,C00504613,DEM
19203,C00504621,REP
19204,C00504639,REP
19205,C00504647,DEM
19206,C00504670,DEM
19207,C00504688,REP
19208,C00504696,REP
19209,C00504704,REP
19210,C00504720,REP
19211,C00504746,DEM
19212,C00504795,DEM
19213,C00504803,DEM
19214,C00504811,REP
19215,C00504829,DEM
19216,C00504837,DEM
19217,C00504845,DEM
19218,C00504852,DEM
19219,C00504878,REP
19220,C00504886,REP
19221,C00504894,DEM
19222,C00504910,REP
19223,C00504928,DEM
19224,C00504936,REP
19225,C00504944,DEM
19226,C00504951,REP
19227,C00504977,DEM
19228,C00504985,REP
19229,C00504993,REP
19230,C00505008,REP
19231,C00505016,REP
19232,C00505024,REP
19233,C00505057,REP
19234,C00505065,DEM
19235,C00505073,REP
19236,C00505123,DEM
19237,C00505131,DEM
19238,C00505149,REP
19239,C00505156,DEM
19240,C00505164,DEM
19241,C00505172,REP
19242,C00505198,REP
19243,C00505206,REP
19244,C00505222,REP
19245,C00505255,REP
19246,C00505354,REP
19247,C00505362,REP
19248,C00505370,REP
19249,C00505388,DEM
19250,C00505396,DEM
19251,C00505404,REP
19252,C00505412,DEM
19253,C00505438,REP
19254,C00505446,REP
19255,C00505461,REP
19256,C00505479,DEM
19257,C00505487,DEM
19258,C00505529,DEM
19259,C00505537,DEM
19260,C00505552,DEM
19261,C00505560,DEM
19262,C00505586,REP
19263,C00505594,REP
19264,C00505602,REP
19265,C00505610,DEM
19266,C00505628,DEM
19267,C00505669,DEM
19268,C00505677,DEM
19269,C00505685,REP
19270,C00505727,REP
19271,C00505735,REP
19272,C00505743,DEM
19273,C00505768,REP
19274,C00505776,REP
19275,C00505784,DEM
19276,C00505834,REP
19277,C00505842,DEM
19278,C00505867,DEM
19279,C00505875,DEM
19280,C00505883,DEM
19281,C00505891,DEM
19282,C00505909,DEM
19283,C00505917,REP
19284,C00505925,DEM
19285,C00505958,REP
19286,C00505966,REP
19287,C00505990,REP
19288,C00506006,DEM
19289,C00506014,DEM
19290,C00506022,DEM
19291,C00506048,REP
19292,C00506063,DEM
19293,C00506121,DEM
19294,C00506139,REP
19295,C00506162,DEM
19296,C00506170,REP
19297,C00506196,DEM
19298,C00506204,DEM
19299,C00506212,DEM
19300,C00506253,REP
19301,C00506261,REP
19302,C00506279,REP
19303,C00506287,DEM
19304,C00506295,REP
19305,C00506311,REP
19306,C00506329,DEM
19307,C00506352,REP
19308,C00506360,REP
19309,C00506378,REP
19310,C00506386,DEM
19311,C00506410,REP
19312,C00506436,DEM
19313,C00506444,DEM
19314,C00506451,REP
19315,C00506485,DEM
19316,C00506493,DEM
19317,C00506501,REP
19318,C00506568,REP
19319,C00506576,REP
19320,C00506584,REP
19321,C00506592,DEM
19322,C00506600,DEM
19323,C00506634,REP
19324,C00506642,REP
19325,C00506675,DEM
19326,C00506683,REP
19327,C00506691,REP
19328,C00506709,REP
19329,C00506741,REP
19330,C00506758,REP
19331,C00506766,REP
19332,C00506774,REP
19333,C00506790,REP
19334,C00506832,DEM
19335,C00506840,REP
19336,C00506857,REP
19337,C00506915,REP
19338,C00506923,REP
19339,C00506931,REP
19340,C00506949,REP
19341,C00506956,REP
19342,C00506998,REP
19343,C00507004,DEM
19344,C00507012,REP
19345,C00507061,DEM
19346,C00507079,DEM
19347,C00507095,DEM
19348,C00507129,REP
19349,C00507137,REP
19350,C00507145,REP
19351,C00507160,REP
19352,C00507178,DEM
19353,C00507202,REP
19354,C00507210,REP
19355,C00507236,DEM
19356,C00507277,DEM
19357,C00507293,DEM
19358,C00507301,REP
19359,C00507319,REP
19360,C00507327,DEM
19361,C00507335,DEM
19362,C00507350,DEM
19363,C00507368,DEM
19364,C00507426,DEM
19365,C00507434,REP
19366,C00507442,REP
19367,C00507459,DEM
19368,C00507475,REP
19369,C00507483,DEM
19370,C00507491,REP
19371,C00507558,DEM
19372,C00507582,REP
19373,C00507590,DEM
19374,C00507608,DEM
19375,C00507616,REP
19376,C00507665,REP
19377,C00507681,DEM
19378,C00507715,REP
19379,C00507723,DEM
19380,C00507731,REP
19381,C00507772,DEM
19382,C00507780,REP
19383,C00507798,DEM
19384,C00507806,DEM
19385,C00507814,DEM
19386,C00507855,DEM
19387,C00507889,DEM
19388,C00507897,REP
19389,C00507905,REP
19390,C00508028,REP
19391,C00508036,DEM
19392,C00508044,REP
19393,C00508051,REP
19394,C00508069,DEM
19395,C00508077,DEM
19396,C00508119,REP
19397,C00508168,REP
19398,C00508192,DEM
19399,C00508234,REP
19400,C00508242,DEM
19401,C00508259,DEM
19402,C00508267,REP
19403,C00508283,DEM
19404,C00508291,REP
19405,C00508325,DEM
19406,C00508333,REP
19407,C00508374,REP
19408,C00508390,DEM
19409,C00508408,REP
19410,C00508416,DEM
19411,C00508457,DEM
19412,C00508473,REP
19413,C00508481,DEM
19414,C00508515,DEM
19415,C00508531,REP
19416,C00508549,REP
19417,C00508564,DEM
19418,C00508580,DEM
19419,C00508606,DEM
19420,C00508648,DEM
19421,C00508671,DEM
19422,C00508705,REP
19423,C00508713,DEM
19424,C00508754,REP
19425,C00508762,REP
19426,C00508796,REP
19427,C00508804,DEM
19428,C00508812,REP
19429,C00508820,DEM
19430,C00508838,DEM
19431,C00508853,REP
19432,C00508861,DEM
19433,C00508895,REP
19434,C00508911,REP
19435,C00508978,REP
19436,C00508986,DEM
19437,C00508994,DEM
19438,C00509059,DEM
19439,C00509091,REP
19440,C00509109,DEM
19441,C00509117,DEM
19442,C00509141,DEM
19443,C00509190,DEM
19444,C00509208,REP
19445,C00509216,REP
19446,C00509224,REP
19447,C00509232,REP
19448,C00509257,REP
19449,C00509265,REP
19450,C00509273,DEM
19451,C00509281,REP
19452,C00509299,DEM
19453,C00509323,DEM
19454,C00509364,REP
19455,C00509372,REP
19456,C00509380,REP
19457,C00509398,REP
19458,C00509406,DEM
19459,C00509422,REP
19460,C00509471,REP
19461,C00509497,REP
19462,C00509513,DEM
19463,C00509554,REP
19464,C00509562,REP
19465,C00509570,REP
19466,C00509588,REP
19467,C00509596,REP
19468,C00509604,REP
19469,C00509612,DEM
19470,C00509620,DEM
19471,C00509653,DEM
19472,C00509695,REP
19473,C00509703,DEM
19474,C00509711,DEM
19475,C00509729,REP
19476,C00509737,REP
19477,C00509745,DEM
19478,C00509752,DEM
19479,C00509794,DEM
19480,C00509836,REP
19481,C00509844,REP
19482,C00509869,DEM
19483,C00509877,REP
19484,C00509885,REP
19485,C00509901,REP
19486,C00509935,DEM
19487,C00509950,REP
19488,C00509968,DEM
19489,C00509976,DEM
19490,C00509984,DEM
19491,C00510008,DEM
19492,C00510024,REP
19493,C00510032,DEM
19494,C00510040,DEM
19495,C00510065,REP
19496,C00510073,DEM
19497,C00510081,REP
19498,C00510099,REP
19499,C00510123,REP
19500,C00510156,REP
19501,C00510164,REP
19502,C00510172,DEM
19503,C00510180,REP
19504,C00510198,DEM
19505,C00510206,REP
19506,C00510289,REP
19507,C00510313,DEM
19508,C00510321,DEM
19509,C00510362,REP
19510,C00510404,DEM
19511,C00510412,REP
19512,C00510446,DEM
19513,C00510453,DEM
19514,C00510461,DEM
19515,C00510479,REP
19516,C00510487,DEM
19517,C00510495,DEM
19518,C00510503,REP
19519,C00510529,REP
19520,C00510545,REP
19521,C00510552,REP
19522,C00510560,REP
19523,C00510578,DEM
19524,C00510586,REP
19525,C00510594,REP
19526,C00510602,DEM
19527,C00510651,DEM
19528,C00510669,REP
19529,C00510677,REP
19530,C00510735,REP
19531,C00510743,DEM
19532,C00510750,REP
19533,C00510768,REP
19534,C00510776,REP
19535,C00510784,DEM
19536,C00510792,REP
19537,C00510826,DEM
19538,C00510834,DEM
19539,C00510842,DEM
19540,C00510859,DEM
19541,C00510867,REP
19542,C00510883,DEM
19543,C00510891,REP
19544,C00510909,REP
19545,C00510917,DEM
19546,C00510925,REP
19547,C00510933,DEM
19548,C00510958,REP
19549,C00510966,DEM
19550,C00510982,REP
19551,C00510990,REP
19552,C00511089,DEM
19553,C00511097,REP
19554,C00511105,REP
19555,C00511139,REP
19556,C00511147,REP
19557,C00511154,REP
19558,C00511238,REP
19559,C00511253,DEM
19560,C00511261,DEM
19561,C00511287,DEM
19562,C00511295,REP
19563,C00511311,REP
19564,C00511329,DEM
19565,C00511337,DEM
19566,C00511345,DEM
19567,C00511360,REP
19568,C00511394,DEM
19569,C00511402,REP
19570,C00511451,DEM
19571,C00511527,DEM
19572,C00511535,DEM
19573,C00511543,DEM
19574,C00511550,REP
19575,C00511568,REP
19576,C00511576,DEM
19577,C00511584,DEM
19578,C00511667,REP
19579,C00511691,REP
19580,C00511717,REP
19581,C00511725,REP
19582,C00511733,DEM
19583,C00511741,REP
19584,C00511758,REP
19585,C00511766,DEM
19586,C00511808,REP
19587,C00511816,DEM
19588,C00511824,REP
19589,C00511832,DEM
19590,C00511923,DEM
19591,C00511956,REP
19592,C00511972,REP
19593,C00511980,DEM
19594,C00512061,REP
19595,C00512079,DEM
19596,C00512087,DEM
19597,C00512095,REP
19598,C00512103,DEM
19599,C00512111,REP
19600,C00512129,DEM
19601,C00512137,DEM
19602,C00512145,REP
19603,C00512152,REP
19604,C00512178,REP
19605,C00512194,REP
19606,C00512202,REP
19607,C00512210,DEM
19608,C00512228,DEM
19609,C00512236,REP
19610,C00512244,DEM
19611,C00512301,DEM
19612,C00512319,DEM
19613,C00512350,DEM
19614,C00512368,DEM
19615,C00512384,REP
19616,C00512418,DEM
19617,C00512426,DEM
19618,C00512434,REP
19619,C00512442,REP
19620,C00512467,REP
19621,C00512475,DEM
19622,C00512483,DEM
19623,C00512509,REP
19624,C00512517,REP
19625,C00512590,REP
19626,C00512616,REP
19627,C00512624,REP
19628,C00512632,REP
19629,C00512681,DEM
19630,C00512699,DEM
19631,C00512707,REP
19632,C00512723,REP
19633,C00512731,DEM
19634,C00512756,DEM
19635,C00512764,DEM
19636,C00512772,REP
19637,C00512806,REP
19638,C00512814,REP
19639,C00512848,REP
19640,C00512897,DEM
19641,C00512905,DEM
19642,C00512913,REP
19643,C00512921,REP
19644,C00512939,REP
19645,C00512947,DEM
19646,C00512970,DEM
19647,C00513028,REP
19648,C00513077,DEM
19649,C00513101,REP
19650,C00513119,REP
19651,C00513127,REP
19652,C00513135,DEM
19653,C00513226,REP
19654,C00513234,DEM
19655,C00513242,REP
19656,C00513259,DEM
19657,C00513267,DEM
19658,C00513341,DEM
19659,C00513358,REP
19660,C00513374,REP
19661,C00513390,DEM
19662,C00513408,DEM
19663,C00513424,DEM
19664,C00513457,DEM
19665,C00513465,REP
19666,C00513473,REP
19667,C00513481,DEM
19668,C00513499,DEM
19669,C00513531,DEM
19670,C00513564,REP
19671,C00513580,REP
19672,C00513648,DEM
19673,C00513663,REP
19674,C00513721,REP
19675,C00513739,DEM
19676,C00513747,REP
19677,C00513754,DEM
19678,C00513770,REP
19679,C00513788,DEM
19680,C00513838,REP
19681,C00513846,DEM
19682,C00513895,DEM
19683,C00513903,REP
19684,C00513911,DEM
19685,C00513945,REP
19686,C00513952,DEM
19687,C00513960,DEM
19688,C00513978,REP
19689,C00513986,REP
19690,C00513994,REP
19691,C00514000,REP
19692,C00514018,DEM
19693,C00514059,REP
19694,C00514067,DEM
19695,C00514075,REP
19696,C00514083,DEM
19697,C00514091,DEM
19698,C00514109,DEM
19699,C00514166,REP
19700,C00514174,REP
19701,C00514182,REP
19702,C00514190,REP
19703,C00514208,DEM
19704,C00514257,REP
19705,C00514265,REP
19706,C00514307,REP
19707,C00514315,DEM
19708,C00514323,DEM
19709,C00514349,DEM
19710,C00514380,REP
19711,C00514398,REP
19712,C00514414,DEM
19713,C00514422,DEM
19714,C00514430,DEM
19715,C00514448,DEM
19716,C00514463,REP
19717,C00514471,REP
19718,C00514489,DEM
19719,C00514497,REP
19720,C00514513,REP
19721,C00514554,DEM
19722,C00514588,REP
19723,C00514604,DEM
19724,C00514612,REP
19725,C00514620,REP
19726,C00514661,REP
19727,C00514679,DEM
19728,C00514687,DEM
19729,C00514695,REP
19730,C00514745,DEM
19731,C00514752,DEM
19732,C00514760,DEM
19733,C00514778,REP
19734,C00514802,REP
19735,C00514810,DEM
19736,C00514828,REP
19737,C00514836,DEM
19738,C00514844,REP
19739,C00514851,DEM
19740,C00514877,REP
19741,C00514885,REP
19742,C00514893,DEM
19743,C00514935,REP
19744,C00514943,DEM
19745,C00514950,DEM
19746,C00514968,DEM
19747,C00514992,REP
19748,C00515015,REP
19749,C00515023,REP
19750,C00515106,DEM
19751,C00515114,DEM
19752,C00515122,DEM
19753,C00515130,REP
19754,C00515163,DEM
19755,C00515171,DEM
19756,C00515197,DEM
19757,C00515221,DEM
19758,C00515262,DEM
19759,C00515270,REP
19760,C00515296,DEM
19761,C00515304,DEM
19762,C00515312,DEM
19763,C00515320,REP
19764,C00515338,REP
19765,C00515411,REP
19766,C00515445,REP
19767,C00515460,DEM
19768,C00515478,REP
19769,C00515502,DEM
19770,C00515510,REP
19771,C00515544,DEM
19772,C00515601,REP
19773,C00515627,DEM
19774,C00515635,DEM
19775,C00515726,REP
19776,C00515767,DEM
19777,C00515775,DEM
19778,C00515783,DEM
19779,C00515791,DEM
19780,C00515809,DEM
